Time [s],Pressure [mbar],N injection,Time opening [ms],Tau injection [ms],Mass [g]
1619072488.98506,552.875,41225,5,100,369.104
1619072491.58461,552.5625,41251,5,100,369.359
1619072494.23056,552.5,41277,5,100,369.572
1619072496.82941,552.25,41302,5,100,369.7
1619072499.47633,552.875,41329,5,100,369.908
1619072502.12197,552.3125,41355,5,100,370.158
1619072504.72245,552.0625,41381,5,100,370.355
1619072507.3685,551.8125,41407,5,100,370.531
1619072510.01325,551.8125,41433,5,100,370.738
1619072512.61246,552,41459,5,100,370.917
1619072515.2569,551.25,41486,5,100,371.223
1619072517.85915,550.875,41511,5,100,371.421
1619072520.50505,550.6875,41537,5,100,371.594
1619072523.17729,550.6875,41564,5,100,371.804
1619072525.82455,550.5625,41590,5,100,371.984
1619072528.46896,550.5,41616,5,100,372.244
1619072531.09167,550.125,41642,5,100,372.467
1619072533.70649,550.6875,41668,5,100,372.669
1619072536.34153,550.75,41694,5,100,372.844
1619072538.96179,550.4375,41720,5,100,373.122
1619072541.58334,549.4375,41746,5,100,373.321
1619072544.23073,549.8125,41772,5,100,373.505
1619072546.87338,549.4375,41799,5,100,373.715
1619072549.47806,549.3125,41824,5,100,373.977
1619072552.12415,549.1875,41850,5,100,374.177
1619072554.76836,548.9375,41877,5,100,374.348
1619072557.41255,548.6875,41902,5,100,374.559
1619072560.00659,548.625,41928,5,100,374.737
1619072565.19059,548.75,41980,5,100,375.176
1619072570.3898,548,42031,5,100,375.557
1619072572.9981,547.4375,42057,5,100,375.773
1619072575.64682,547.5625,42083,5,100,376.05
1619072578.29523,547.4375,42109,5,100,376.255
1619072580.93618,547.375,42135,5,100,376.422
1619072583.53936,547,42161,5,100,376.622
1619072586.18323,547.25,42188,5,100,376.838
1619072588.83184,546.875,42213,5,100,377.097
1619072594.06203,546.5,42266,5,100,377.476
1619072596.67332,546.5625,42292,5,100,377.685
1619072599.3179,545.9375,42317,5,100,377.9
1619072601.91918,545.875,42343,5,100,378.085
1619072604.5611,545.625,42370,5,100,378.386
1619072607.15996,546.0625,42396,5,100,378.55
1619072609.76103,545.5625,42421,5,100,378.763
1619072612.4063,545.5625,42447,5,100,378.935
1619072615.05465,545.5,42474,5,100,379.147
1619072617.6978,545.25,42500,5,100,379.469
1619072620.29781,544.8125,42525,5,100,379.648
1619072622.94352,544.8125,42551,5,100,379.817
1619072625.5896,544.5625,42578,5,100,379.992
1619072628.19191,544.75,42603,5,100,380.202
1619072630.83371,544.5625,42629,5,100,380.513
1619072633.43602,544.125,42655,5,100,380.672
1619072636.08258,543.9375,42682,5,100,380.878
1619072638.72492,543.9375,42707,5,100,381.049
1619072641.3221,544.125,42733,5,100,381.262
1619072643.92371,543.875,42759,5,100,381.531
1619072646.56969,543.625,42786,5,100,381.735
1619072649.21373,543.4375,42811,5,100,381.904
1619072651.81332,543.1875,42837,5,100,382.116
1619072654.46253,542.8125,42864,5,100,382.211
1619072657.10526,542.6875,42890,5,100,382.408
1619072659.70608,542.8125,42915,5,100,382.583
1619072662.34894,542.6875,42942,5,100,382.904
1619072664.9512,542.8125,42968,5,100,383.071
1619072667.59545,542.3125,42994,5,100,383.283
1619072670.24091,542.5,43019,5,100,383.463
1619072672.84104,541.75,43045,5,100,383.681
1619072675.48435,541.75,43072,5,100,383.861
1619072678.08777,541.5,43098,5,100,384.091
1619072680.73552,541.6875,43123,5,100,384.409
1619072683.37726,541.25,43150,5,100,384.596
1619072685.97637,541.5625,43176,5,100,384.777
1619072688.62162,541.125,43202,5,100,384.947
1619072691.22435,540.9375,43227,5,100,385.132
1619072693.87047,540.875,43254,5,100,385.359
1619072696.51664,540.3125,43280,5,100,385.536
1619072699.16218,540.375,43306,5,100,385.839
1619072701.81084,540.4375,43332,5,100,386.033
1619072704.45928,539.875,43359,5,100,386.208
1619072707.10256,539.9375,43385,5,100,386.416
1619072709.70425,539.25,43410,5,100,386.595
1619072712.34921,539.75,43436,5,100,386.84
1619072714.99307,539.1875,43463,5,100,387.003
1619072717.59397,539.6875,43489,5,100,387.216
1619072722.8266,539,43540,5,100,387.613
1619072725.43212,538.8125,43566,5,100,387.836
1619072728.03244,538.8125,43592,5,100,388.116
1619072730.67886,538.9375,43618,5,100,388.312
1619072733.32859,538.5,43644,5,100,388.486
1619072735.97665,538.4375,43671,5,100,388.687
1619072738.62041,538.0625,43697,5,100,388.875
1619072741.26766,537.9375,43723,5,100,389.081
1619072743.91382,537.6875,43749,5,100,389.345
1619072746.53602,537.5625,43775,5,100,389.551
1619072749.15821,537.6875,43802,5,100,389.721
1619072754.38899,537.5,43853,5,100,390.133
1619072757.00096,537,43879,5,100,390.343
1619072762.23389,536.75,43930,5,100,390.805
1619072764.84194,536.375,43956,5,100,390.962
1619072767.49129,536.375,43983,5,100,391.135
1619072770.14205,536.4375,44008,5,100,391.344
1619072772.78367,536.125,44035,5,100,391.527
1619072775.42926,536,44061,5,100,391.825
1619072778.02511,535.875,44087,5,100,392.021
1619072780.62587,535.5625,44112,5,100,392.19
1619072783.2737,535.4375,44139,5,100,392.415
1619072785.91789,535.3125,44165,5,100,392.597
1619072788.5198,535.3125,44191,5,100,392.864
1619072791.1639,535,44217,5,100,393.068
1619072793.81171,534.75,44243,5,100,393.225
1619072799.04581,534.5,44295,5,100,393.632
1619072801.6526,534.5,44321,5,100,393.868
1619072804.2992,534.125,44347,5,100,394.05
1619072806.9478,534.375,44373,5,100,394.263
1619072809.59415,534.0625,44400,5,100,394.481
1619072812.24454,533.5,44425,5,100,394.667
1619072814.88794,533.5,44452,5,100,394.98
1619072817.53101,533.5,44478,5,100,395.149
1619072820.13625,533.25,44503,5,100,395.354
1619072822.78039,533.1875,44530,5,100,395.526
1619072825.42722,532.9375,44556,5,100,395.747
1619072828.07686,532.5,44583,5,100,395.972
1619072830.72308,532.4375,44608,5,100,396.172
1619072833.36972,532.625,44635,5,100,396.341
1619072838.60435,532.625,44687,5,100,396.737
1619072841.20778,532.125,44712,5,100,396.954
1619072843.80513,532.125,44738,5,100,397.134
1619072846.40859,531.4375,44764,5,100,397.424
1619072851.63856,531.25,44815,5,100,397.799
1619072854.24586,531.4375,44841,5,100,398.013
1619072856.89261,531.5,44868,5,100,398.204
1619072859.5431,530.75,44894,5,100,398.424
1619072862.18708,531.25,44920,5,100,398.613
1619072864.83426,530.75,44946,5,100,398.832
1619072867.48272,530.8125,44973,5,100,399.019
1619072870.1294,530.4375,44999,5,100,399.29
1619072875.36277,530,45051,5,100,399.661
1619072877.97073,530,45077,5,100,399.877
1619072880.61736,529.4375,45102,5,100,400.058
1619072883.26707,529.5,45129,5,100,400.286
1619072885.90966,529.5625,45155,5,100,400.462
1619072888.51034,529.0625,45181,5,100,400.672
1619072891.16369,528.8125,45207,5,100,400.976
1619072893.80192,528.6875,45233,5,100,401.141
1619072896.4014,529.1875,45259,5,100,401.34
1619072899.04744,528.625,45285,5,100,401.516
1619072901.69581,528.625,45311,5,100,401.736
1619072904.3421,528.6875,45337,5,100,401.918
1619072906.99208,528.375,45364,5,100,402.143
1619072909.64081,527.6875,45390,5,100,402.369
1619072912.2837,527.75,45416,5,100,402.641
1619072914.92971,528.25,45442,5,100,402.838
1619072917.57496,527.6875,45469,5,100,403.003
1619072920.17496,527.3125,45495,5,100,403.216
1619072922.82288,527.4375,45520,5,100,403.401
1619072925.47216,527.3125,45547,5,100,403.625
1619072928.11798,527,45573,5,100,403.818
1619072930.76419,527.125,45600,5,100,404.041
1619072933.41113,526.4375,45625,5,100,404.222
1619072936.06218,526.6875,45652,5,100,404.486
1619072938.70483,526.25,45678,5,100,404.685
1619072941.35694,526.375,45704,5,100,404.855
1619072943.99973,526.25,45730,5,100,405.075
1619072946.64704,525.625,45756,5,100,405.258
1619072949.29602,525.6875,45783,5,100,405.533
1619072951.94199,525.8125,45808,5,100,405.723
1619072957.17271,525.5,45861,5,100,406.131
1619072959.78413,525.25,45887,5,100,406.304
1619072962.43208,525.125,45912,5,100,406.52
1619072965.08096,524.875,45939,5,100,406.708
1619072967.7239,525.0625,45965,5,100,406.925
1619072970.37234,524.6875,45992,5,100,407.233
1619072973.02072,524.375,46017,5,100,407.398
1619072975.66621,524.25,46044,5,100,407.6
1619072978.31659,524.1875,46070,5,100,407.771
1619072980.95887,524.125,46097,5,100,407.986
1619072983.61113,523.75,46122,5,100,408.171
1619072986.257,524,46149,5,100,408.412
1619072988.90222,523.75,46175,5,100,408.632
1619072991.54528,523.4375,46201,5,100,408.8
1619072994.14763,523.3125,46226,5,100,409.003
1619072996.79294,522.6875,46253,5,100,409.217
1619072999.43713,522.875,46279,5,100,409.399
1619073002.03368,523.0625,46304,5,100,409.706
1619073004.63454,522.625,46330,5,100,409.868
1619073007.28408,522.875,46357,5,100,410.063
1619073009.93137,522.6875,46383,5,100,410.242
1619073012.57197,522.5,46409,5,100,410.457
1619073015.18009,522.0625,46435,5,100,410.639
1619073017.8208,521.75,46461,5,100,410.865
1619073020.46654,521.5,46488,5,100,411.087
1619073023.1171,521.375,46513,5,100,411.274
1619073025.76368,521.75,46540,5,100,411.508
1619073028.4127,521.3125,46566,5,100,411.733
1619073031.05306,521,46593,5,100,411.926
1619073033.65541,521.375,46618,5,100,412.092
1619073036.29998,520.75,46644,5,100,412.308
1619073038.9416,520.625,46670,5,100,412.501
1619073041.55101,520.375,46697,5,100,412.725
1619073044.19276,520.25,46722,5,100,412.877
1619073046.88252,520.0625,46749,5,100,413.096
1619073049.50179,519.8125,46775,5,100,413.36
1619073052.15105,520,46802,5,100,413.558
1619073054.79504,519.8125,46827,5,100,413.735
1619073057.44307,519.75,46853,5,100,413.94
1619073060.09381,519.5,46880,5,100,414.172
1619073062.73768,519.375,46905,5,100,414.357
1619073065.38451,519.0625,46932,5,100,414.578
1619073068.03352,519.1875,46958,5,100,414.771
1619073070.6914,519.0625,46985,5,100,414.997
1619073073.32653,518.875,47010,5,100,415.177
1619073075.97412,518.5625,47037,5,100,415.507
1619073078.6225,518.375,47063,5,100,415.686
1619073081.26723,518.3125,47090,5,100,415.871
1619073083.91853,518.3125,47115,5,100,416.056
1619073086.56073,518.375,47142,5,100,416.257
1619073089.21959,517.9375,47168,5,100,416.538
1619073091.85424,517.625,47195,5,100,416.721
1619073094.50307,517.8125,47220,5,100,416.909
1619073097.15735,517.5625,47247,5,100,417.109
1619073099.79773,517.25,47273,5,100,417.297
1619073102.44875,517.1875,47299,5,100,417.503
1619073105.0769,517.125,47325,5,100,417.779
1619073107.73951,516.875,47351,5,100,417.96
1619073110.38661,516.75,47378,5,100,418.141
1619073113.03384,516.25,47403,5,100,418.341
1619073115.68301,516.25,47430,5,100,418.54
1619073118.32451,516.125,47456,5,100,418.751
1619073120.97777,516.0625,47483,5,100,418.95
1619073123.6308,515.9375,47508,5,100,419.252
1619073126.28092,515.75,47535,5,100,419.423
1619073128.94326,515.6875,47561,5,100,419.612
1619073131.58312,515.5,47588,5,100,419.797
1619073134.21513,515,47613,5,100,420.001
1619073136.87311,515.125,47640,5,100,420.198
1619073139.50597,514.6875,47666,5,100,420.475
1619073142.16037,514.6875,47693,5,100,420.63
1619073144.80063,514.875,47718,5,100,420.827
1619073147.44593,514.4375,47744,5,100,421.025
1619073150.09547,514.1875,47771,5,100,421.196
1619073152.74171,514.625,47797,5,100,421.484
1619073155.38442,514.125,47823,5,100,421.679
1619073158.03613,514.1875,47849,5,100,421.847
1619073160.68552,514.25,47876,5,100,422.061
1619073163.33224,513.6875,47902,5,100,422.232
1619073165.97986,513.375,47928,5,100,422.45
1619073168.66249,513.3125,47955,5,100,422.704
1619073171.29289,513.25,47981,5,100,422.904
1619073173.91984,513.1875,48006,5,100,423.095
1619073176.58033,513.0625,48033,5,100,423.275
1619073179.20994,512.625,48059,5,100,423.479
1619073181.85805,512.625,48086,5,100,423.663
1619073184.51623,512.4375,48111,5,100,423.892
1619073187.144,512.4375,48137,5,100,424.161
1619073189.80725,511.9375,48164,5,100,424.319
1619073192.44629,512.0625,48190,5,100,424.522
1619073195.10043,512.0625,48216,5,100,424.684
1619073197.74012,511.8125,48242,5,100,424.733
1619073200.38918,511.562530517578,48269,5,100,424.911
1619073203.0392,511.437469482422,48295,5,100,425.14
1619073205.68182,511.5,48321,5,100,425.318
1619073208.32886,511.0625,48347,5,100,425.537
1619073210.97754,511.0625,48374,5,100,425.806
1619073213.62841,510.75,48400,5,100,425.988
1619073216.27581,510.75,48426,5,100,426.151
1619073218.9187,510.625,48452,5,100,426.364
1619073221.59329,510.249969482422,48479,5,100,426.542
1619073224.21741,510.249969482422,48504,5,100,426.77
1619073226.86539,510.124969482422,48531,5,100,426.942
1619073229.50941,509.937530517578,48557,5,100,427.251
1619073232.15395,509.500030517578,48584,5,100,427.41
1619073234.80161,509.687469482422,48609,5,100,427.608
1619073237.44976,509.4375,48635,5,100,427.807
1619073240.09778,509.625030517578,48662,5,100,427.99
1619073242.74475,509.4375,48688,5,100,428.209
1619073245.38961,509,48714,5,100,428.506
1619073248.06785,508.8125,48741,5,100,428.669
1619073250.68556,508.875,48767,5,100,428.871
1619073253.33391,508.624969482422,48793,5,100,429.036
1619073255.977,508.499969482422,48819,5,100,429.26
1619073258.62653,508.499969482422,48845,5,100,429.485
1619073261.2721,508.25,48872,5,100,429.695
1619073263.92822,508.187469482422,48898,5,100,429.874
1619073266.5662,508.062469482422,48924,5,100,430.082
1619073269.21625,507.875030517578,48950,5,100,430.274
1619073271.86103,507.6875,48977,5,100,430.49
1619073274.51377,507.25,49002,5,100,430.685
1619073277.16398,507.1875,49029,5,100,430.956
1619073279.80359,507.0625,49055,5,100,431.145
1619073282.44941,506.874969482422,49081,5,100,431.313
1619073285.09872,506.9375,49107,5,100,431.518
1619073287.74663,507.000030517578,49133,5,100,431.711
1619073290.39319,506.687530517578,49160,5,100,431.983
1619073293.04362,506.375,49186,5,100,432.152
1619073295.68868,506.625,49212,5,100,432.347
1619073298.33305,506.375,49238,5,100,432.527
1619073300.98567,506.0625,49265,5,100,432.839
1619073303.63139,505.875,49291,5,100,433
1619073306.27618,505.875,49317,5,100,433.193
1619073308.92691,505.812530517578,49343,5,100,433.355
1619073311.57086,505.687469482422,49370,5,100,433.566
1619073314.21854,505.500030517578,49396,5,100,433.838
1619073316.86557,505,49422,5,100,434.032
1619073319.51258,505,49448,5,100,434.232
1619073322.19069,505.062530517578,49475,5,100,434.4
1619073324.80529,504.5625,49501,5,100,434.61
1619073327.4529,504.4375,49527,5,100,434.841
1619073330.09633,504.5625,49553,5,100,435.067
1619073332.74383,504.499969482422,49579,5,100,435.227
1619073335.39214,504.187530517578,49605,5,100,435.434
1619073338.04357,503.937469482422,49631,5,100,435.602
1619073340.68395,503.937469482422,49658,5,100,435.959
1619073343.33308,503.8125,49684,5,100,436.131
1619073345.97995,503.5,49710,5,100,436.309
1619073351.24915,503.624969482422,49762,5,100,436.677
1619073353.87047,503.000030517578,49789,5,100,436.881
1619073356.52102,503.000030517578,49814,5,100,437.166
1619073359.16658,502.749969482422,49841,5,100,437.352
1619073361.81455,502.8125,49867,5,100,437.529
1619073364.46144,502.6875,49894,5,100,437.725
1619073367.11112,502.562530517578,49919,5,100,437.995
1619073369.75794,502.375,49946,5,100,438.177
1619073372.40384,502.1875,49972,5,100,438.354
1619073375.05143,501.9375,49999,5,100,438.542
1619073377.69835,501.874969482422,50024,5,100,438.728
1619073380.376,501.9375,50051,5,100,439.021
1619073382.9978,501.3125,50077,5,100,439.204
1619073385.6411,501.124969482422,50102,5,100,439.387
1619073390.90859,501.1875,50155,5,100,439.767
1619073393.55664,501,50182,5,100,440.079
1619073396.17847,500.875,50207,5,100,440.238
1619073398.82565,500.625,50233,5,100,440.419
1619073401.47411,500.500030517578,50260,5,100,440.601
1619073404.1504,500.374969482422,50286,5,100,440.797
1619073406.7688,500.3125,50312,5,100,440.994
1619073409.4159,500.125,50338,5,100,441.203
1619073412.06436,500,50365,5,100,441.469
1619073414.71299,499.625,50391,5,100,441.646
1619073417.34224,499.75,50416,5,100,441.814
1619073420.00167,499.625,50443,5,100,442.022
1619073422.64979,499.3125,50469,5,100,442.196
1619073425.30049,499.125,50496,5,100,442.459
1619073427.94695,499.125,50521,5,100,442.655
1619073430.59191,499.0625,50548,5,100,442.81
1619073433.24181,498.9375,50574,5,100,443.024
1619073435.8883,498.6875,50601,5,100,443.231
1619073438.53853,498.5625,50626,5,100,443.486
1619073441.21091,498.4375,50653,5,100,443.7
1619073443.8252,498.0625,50679,5,100,443.858
1619073446.50234,498.1875,50705,5,100,444.065
1619073449.12205,498.0625,50731,5,100,444.229
1619073451.77154,497.8125,50758,5,100,444.443
1619073454.41686,497.625,50784,5,100,444.627
1619073457.05236,497.5,50810,5,100,444.952
1619073459.67689,497.25,50836,5,100,445.127
1619073462.30375,497.4375,50862,5,100,445.276
1619073464.95617,497.375,50889,5,100,445.485
1619073467.60192,496.75,50914,5,100,445.664
1619073470.25051,496.8125,50940,5,100,445.878
1619073472.89624,497,50967,5,100,446.155
1619073475.547,496.4375,50993,5,100,446.356
1619073478.19028,496.5625,51019,5,100,446.516
1619073480.83977,496.1875,51045,5,100,446.723
1619073483.48241,496.1875,51072,5,100,446.894
1619073486.1356,496.0625,51098,5,100,446.976
1619073488.77895,495.6875,51124,5,100,447.153
1619073491.42457,495.6875,51150,5,100,447.341
1619073494.0476,495.5625,51176,5,100,447.519
1619073496.6764,495.375,51202,5,100,447.808
1619073499.34606,495.25,51228,5,100,447.952
1619073501.9642,495.125,51255,5,100,448.11
1619073504.61417,494.9375,51281,5,100,448.308
1619073509.88637,494.875,51333,5,100,448.687
1619073512.5349,494.625,51359,5,100,448.897
1619073515.15295,494.5,51386,5,100,449.158
1619073517.80152,494.1875,51411,5,100,449.353
1619073520.44772,494,51437,5,100,449.513
1619073523.06247,493.875,51464,5,100,449.718
1619073525.69301,493.6875,51490,5,100,449.892
1619073528.33739,493.8125,51515,5,100,450.218
1619073530.98398,493.5625,51542,5,100,450.405
1619073533.63135,493.375,51568,5,100,450.527
1619073536.2504,493.25,51594,5,100,450.722
1619073538.87663,493,51620,5,100,450.891
1619073541.52336,493,51646,5,100,451.181
1619073544.17216,493,51673,5,100,451.347
1619073546.81748,492.5625,51699,5,100,451.545
1619073549.46472,492.4375,51725,5,100,451.71
1619073552.11036,492.4375,51751,5,100,452.011
1619073554.76229,492.1875,51778,5,100,452.178
1619073557.40974,492.1875,51803,5,100,452.36
1619073560.05339,492.1875,51830,5,100,452.528
1619073562.69731,491.9375,51856,5,100,452.738
1619073565.35041,491.6875,51882,5,100,452.914
1619073567.99607,491.5625,51908,5,100,453.13
1619073570.63935,491.3125,51934,5,100,453.366
1619073573.3024,491.1875,51961,5,100,453.555
1619073578.50665,491,52012,5,100,453.89
1619073581.13379,490.75,52038,5,100,454.185
1619073583.7736,490.5625,52065,5,100,454.337
1619073586.42189,490.3125,52091,5,100,454.537
1619073589.0735,490.375,52117,5,100,454.697
1619073591.72096,490.4375,52143,5,100,454.902
1619073594.36831,490.3125,52170,5,100,455.152
1619073597.01129,490.1875,52196,5,100,455.346
1619073599.66159,490.0625,52222,5,100,455.504
1619073602.30996,489.9375,52248,5,100,455.712
1619073604.95425,489.5,52275,5,100,455.883
1619073607.60371,489.5,52301,5,100,456.18
1619073610.24734,489.5625,52326,5,100,456.372
1619073612.8836,489.1875,52353,5,100,456.533
1619073615.54344,489.3125,52379,5,100,456.723
1619073618.19107,488.8125,52405,5,100,456.893
1619073620.83498,488.8125,52431,5,100,457.09
1619073623.48441,488.5625,52458,5,100,457.405
1619073626.16404,488.6875,52485,5,100,457.568
1619073628.82859,488.125,52510,5,100,457.723
1619073631.50647,488.25,52537,5,100,457.928
1619073634.12542,488.0625,52563,5,100,458.099
1619073636.7713,487.8125,52590,5,100,458.412
1619073639.41654,487.625,52615,5,100,458.567
1619073642.06671,487.4375,52642,5,100,458.764
1619073644.71038,487.5625,52668,5,100,458.926
1619073647.35696,487.0625,52695,5,100,459.131
1619073650.0093,487.25,52720,5,100,459.3
1619073652.65177,487.3125,52747,5,100,459.514
1619073655.30131,486.75,52773,5,100,459.774
1619073657.94879,486.75,52799,5,100,459.972
1619073660.59321,486.625,52825,5,100,460.131
1619073663.23021,486.5,52851,5,100,460.336
1619073665.88636,486.4375,52878,5,100,460.503
1619073668.53562,486,52903,5,100,460.707
1619073671.21465,486.25,52930,5,100,461.02
1619073673.83099,485.75,52956,5,100,461.198
1619073676.47975,485.75,52983,5,100,461.354
1619073679.13506,485.625,53008,5,100,461.525
1619073681.75849,485.625,53035,5,100,461.699
1619073684.41817,485.3125,53061,5,100,461.997
1619073687.06642,485.0625,53088,5,100,462.185
1619073689.71046,485.0625,53113,5,100,462.345
1619073692.3617,485.0625,53140,5,100,462.537
1619073695.00995,484.6875,53166,5,100,462.715
1619073697.6574,484.6875,53193,5,100,462.912
1619073700.29957,484.4375,53218,5,100,463.237
1619073702.94929,484.25,53244,5,100,463.391
1619073705.59671,484.1875,53271,5,100,463.584
1619073708.24657,484.125,53297,5,100,463.743
1619073710.89014,484.125,53323,5,100,463.951
1619073713.53748,484.0625,53349,5,100,464.227
1619073716.18588,483.6875,53376,5,100,464.389
1619073718.78391,483.4375,53402,5,100,464.58
1619073721.45503,483.5625,53428,5,100,464.735
1619073724.0727,483.375,53454,5,100,464.938
1619073726.72163,483.3125,53480,5,100,465.259
1619073729.37465,483.125,53506,5,100,465.421
1619073732.01845,483,53532,5,100,465.593
1619073734.66789,482.6875,53559,5,100,465.772
1619073737.30915,482.75,53585,5,100,465.961
1619073739.95626,482.5625,53611,5,100,466.147
1619073742.60564,482.375,53637,5,100,466.432
1619073745.25338,482.25,53664,5,100,466.612
1619073747.88831,482.0625,53690,5,100,466.785
1619073750.54329,481.875,53715,5,100,466.97
1619073753.19684,481.875,53742,5,100,467.147
1619073755.84056,481.625,53768,5,100,467.406
1619073758.49524,481.5625,53795,5,100,467.566
1619073761.13818,481.375,53820,5,100,467.766
1619073763.78214,481.125,53847,5,100,467.929
1619073766.43359,481,53873,5,100,468.145
1619073769.0771,481.0625,53900,5,100,468.314
1619073771.75144,480.9375,53925,5,100,468.608
1619073774.37424,480.8125,53952,5,100,468.763
1619073779.63954,480.4375,54003,5,100,469.143
1619073782.265,480.5,54030,5,100,469.311
1619073784.91491,480.1875,54056,5,100,469.592
1619073787.55877,480.0625,54083,5,100,469.78
1619073790.2011,479.9375,54108,5,100,469.968
1619073792.86042,479.6875,54135,5,100,470.127
1619073795.50024,479.875,54161,5,100,470.327
1619073800.75908,479.375,54213,5,100,470.771
1619073803.38897,479.3125,54239,5,100,470.96
1619073806.03893,479,54265,5,100,471.113
1619073808.68707,478.875,54292,5,100,471.433
1619073811.33064,478.6875,54317,5,100,471.607
1619073813.98154,478.5625,54344,5,100,471.769
1619073816.6247,478.5625,54370,5,100,471.925
1619073819.26814,478.625,54397,5,100,472.126
1619073821.92793,478.3125,54422,5,100,472.288
1619073824.56633,478.1875,54449,5,100,472.605
1619073827.21554,477.9375,54475,5,100,472.761
1619073829.87366,478,54502,5,100,472.956
1619073832.4951,477.625,54527,5,100,473.12
